"","Coef","naiveSE","naiveZ","robustSE","robustZ","vars","response","robustPr","data"
"motif_abundance.scale(X35)",-0.214548619681047,0.144032875110678,-1.48958089961186,0.123057437240767,-1.74348356744398,"X35","DPP",0.0812491822248641,"motif_abundance"
"motif_abundance.scale(X36)1",-0.0315511511064562,0.0956974475925882,-0.329696892656726,0.0853515026133871,-0.369661343273265,"X36","DPP",0.711634838192482,"motif_abundance"
"motif_abundance.scale(X37)1",-0.0315511511064562,0.0956974475925882,-0.329696892656726,0.0853515026133871,-0.369661343273265,"X37","DPP",0.711634838192482,"motif_abundance"
"motif_abundance.scale(X38)1",-0.0609349803410149,0.107590442286369,-0.566360533948048,0.07019475649464,-0.868084503515128,"X38","DPP",0.38534807377943,"motif_abundance"
"motif_abundance.scale(X39)1",-0.179071538411194,0.116020354132539,-1.54344933481781,0.0611324312087471,-2.92923960114925,"X39","DPP",0.00339792386014414,"motif_abundance"
"motif_abundance.scale(X40)1",-0.686676947793945,0.149886296363885,-4.58131906953571,0.121688819622787,-5.64289266608484,"X40","DPP",1.67216600321896e-08,"motif_abundance"
"motif_abundance.scale(X41)1",-0.179071538411194,0.116020354132539,-1.54344933481781,0.0611324312087471,-2.92923960114925,"X41","DPP",0.00339792386014414,"motif_abundance"
"motif_abundance.scale(X42)1",-0.858335713038503,0.136049469826741,-6.30899711797184,0.0740330657960706,-11.5939506733768,"X42","DPP",4.42252634267227e-31,"motif_abundance"
"motif_abundance.scale(X43)",0.0667184366640354,0.109994656157097,0.606560709356158,0.0722068307934154,0.923990652005177,"X43","DPP",0.355491182842527,"motif_abundance"
"motif_abundance.scale(X44)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X44","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X45)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X45","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X46)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X46","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X47)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X47","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X48)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X48","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X49)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X49","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X50)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X50","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X51)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X51","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X52)1",0.00890148537209612,0.0981676204241876,0.0906763893596719,0.0871715000839677,0.102114628789476,"X52","DPP",0.918665689617991,"motif_abundance"
"motif_abundance.scale(X53)1",-0.0522453577770985,0.111561852199323,-0.468308447261648,0.129482980932281,-0.40349208367718,"X53","DPP",0.686586257243772,"motif_abundance"
"motif_abundance.scale(X54)1",0.00890148537209612,0.0981676204241876,0.0906763893596719,0.0871715000839677,0.102114628789476,"X54","DPP",0.918665689617991,"motif_abundance"
"motif_abundance.scale(X55)1",-0.0522453577770985,0.111561852199323,-0.468308447261648,0.129482980932281,-0.40349208367718,"X55","DPP",0.686586257243772,"motif_abundance"
"motif_abundance.scale(X56)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X56","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X57)1",0.0947651500488525,0.0864803042915143,1.09580037703627,0.0288421327455695,3.2856498818871,"X57","DPP",0.0010174739418086,"motif_abundance"
"motif_abundance.scale(X58)",-0.118213175241901,0.116325765924878,-1.01622520429603,0.0603902791217453,-1.95748681677039,"X58","DPP",0.0502902602496765,"motif_abundance"
"motif_abundance.scale(X59)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X59","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X60)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X60","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X61)1",-0.0315511511064562,0.0956974475925882,-0.329696892656726,0.0853515026133871,-0.369661343273265,"X61","DPP",0.711634838192482,"motif_abundance"
"motif_abundance.scale(X62)1",-0.179071538411194,0.116020354132539,-1.54344933481781,0.0611324312087471,-2.92923960114925,"X62","DPP",0.00339792386014414,"motif_abundance"
"motif_abundance.scale(X63)1",-0.858335713038503,0.136049469826741,-6.30899711797184,0.0740330657960706,-11.5939506733768,"X63","DPP",4.42252634267227e-31,"motif_abundance"
"motif_abundance.scale(X64)",0.0667184366640354,0.109994656157097,0.606560709356158,0.0722068307934154,0.923990652005177,"X64","DPP",0.355491182842527,"motif_abundance"
"motif_abundance.scale(X65)",0.0667184366640354,0.109994656157097,0.606560709356158,0.0722068307934154,0.923990652005177,"X65","DPP",0.355491182842527,"motif_abundance"
"motif_abundance.scale(X66)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X66","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X67)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X67","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X68)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X68","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X69)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X69","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X70)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X70","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X71)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X71","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X72)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X72","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X73)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X73","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X74)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X74","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X75)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X75","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X76)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X76","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X77)1",0.00890148537209612,0.0981676204241876,0.0906763893596719,0.0871715000839677,0.102114628789476,"X77","DPP",0.918665689617991,"motif_abundance"
"motif_abundance.scale(X78)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X78","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X79)1",0.00890148537209612,0.0981676204241876,0.0906763893596719,0.0871715000839677,0.102114628789476,"X79","DPP",0.918665689617991,"motif_abundance"
"motif_abundance.scale(X80)1",-0.0522453577770985,0.111561852199323,-0.468308447261648,0.129482980932281,-0.40349208367718,"X80","DPP",0.686586257243772,"motif_abundance"
"motif_abundance.scale(X81)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X81","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X82)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X82","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X83)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X83","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X84)1",0.0947651500488525,0.0864803042915143,1.09580037703627,0.0288421327455695,3.2856498818871,"X84","DPP",0.0010174739418086,"motif_abundance"
"motif_abundance.scale(X85)1",0.0947651500488525,0.0864803042915143,1.09580037703627,0.0288421327455695,3.2856498818871,"X85","DPP",0.0010174739418086,"motif_abundance"
"motif_abundance.scale(X86)",-0.118213175241901,0.116325765924878,-1.01622520429603,0.0603902791217453,-1.95748681677039,"X86","DPP",0.0502902602496765,"motif_abundance"
"motif_abundance.scale(X87)1",0.0468053728628486,0.0907542038418297,0.51573779374918,0.0185020139781485,2.52974475741545,"X87","DPP",0.0114145530014428,"motif_abundance"
"motif_abundance.scale(X88)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X88","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X89)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X89","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X90)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X90","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X91)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X91","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X92)",0.0667184366640354,0.109994656157097,0.606560709356158,0.0722068307934154,0.923990652005177,"X92","DPP",0.355491182842527,"motif_abundance"
"motif_abundance.scale(X93)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X93","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X94)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X94","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X95)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X95","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X96)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X96","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X97)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X97","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X98)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X98","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X99)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X99","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X100)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X100","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X101)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X101","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X102)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X102","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X103)1",0.00890148537209612,0.0981676204241876,0.0906763893596719,0.0871715000839677,0.102114628789476,"X103","DPP",0.918665689617991,"motif_abundance"
"motif_abundance.scale(X104)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X104","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X105)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X105","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X106)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X106","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X107)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X107","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X108)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X108","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X109)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X109","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X110)1",0.0947651500488525,0.0864803042915143,1.09580037703627,0.0288421327455695,3.2856498818871,"X110","DPP",0.0010174739418086,"motif_abundance"
"motif_abundance.scale(X111)1",0.0468053728628486,0.0907542038418297,0.51573779374918,0.0185020139781485,2.52974475741545,"X111","DPP",0.0114145530014428,"motif_abundance"
"motif_abundance.scale(X112)1",0.0468053728628486,0.0907542038418297,0.51573779374918,0.0185020139781485,2.52974475741545,"X112","DPP",0.0114145530014428,"motif_abundance"
"motif_abundance.scale(X113)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X113","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X114)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X114","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X115)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X115","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X116)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X116","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X117)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X117","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X118)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X118","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X119)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X119","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X120)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X120","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X121)1",-0.0312638092727588,0.0924134322948977,-0.338303734602064,0.0355423194331569,-0.879622089142369,"X121","DPP",0.379064068465902,"motif_abundance"
"motif_abundance.scale(X122)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X122","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X123)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X123","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X124)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X124","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X125)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X125","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X126)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X126","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X127)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X127","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X128)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X128","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X129)1",0.0468053728628486,0.0907542038418297,0.51573779374918,0.0185020139781485,2.52974475741545,"X129","DPP",0.0114145530014428,"motif_abundance"
"motif_abundance.scale(X130)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X130","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X131)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X131","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X132)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X132","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X133)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X133","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X134)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X134","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X135)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X135","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X136)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X136","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X137)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X137","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X138)1",0.120230594961966,0.0835304193429927,1.43936299982256,0.03508568373175,3.4267707558786,"X138","DPP",0.000610804488748057,"motif_abundance"
"motif_abundance.scale(X139)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X139","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X140)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X140","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X141)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X141","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X142)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X142","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance.scale(X143)1",-0.411270401488327,0.146967319415341,-2.79837996041859,0.105209410075161,-3.90906479937982,"X143","DPP",9.26541106380951e-05,"motif_abundance"
"motif_abundance_dropped.scale(X5)",0.00146762411470738,0.0665559204589916,0.0220509926778288,0.00114220701177368,1.28490203577754,"X5","secretor",0.198826519472221,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X26)",0.00294642591034653,0.0806760044754782,0.0365217133583023,0.00450823850039973,0.653564781474024,"X26","secretor",0.513392240398486,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X29)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X29","secretor",0.10184120659142,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X40)",-0.011285421674791,0.0906982703879055,-0.124428190598615,0.00485503831748626,-2.32447633505685,"X40","secretor",0.0200999784757272,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X43)",0.0079102541267692,0.0934695612327171,0.0846291993077248,0.00616942812809035,1.28216975099403,"X43","secretor",0.199783104910867,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X45)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X45","secretor",0.10184120659142,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X46)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X46","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X51)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X51","secretor",0.10184120659142,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X53)",-0.0139859617721299,0.0935930123793879,-0.149433824348302,0.0049223255395162,-2.84133214267346,"X53","secretor",0.00449254954009616,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X63)",-0.00644381700604727,0.0859225980581844,-0.0749956024570357,0.00291885816684323,-2.20764992257788,"X63","secretor",0.0272686862059734,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X64)",0.0079102541267692,0.0934695612327171,0.0846291993077248,0.00616942812809035,1.28216975099403,"X64","secretor",0.199783104910867,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X65)",0.0079102541267692,0.0934695612327171,0.0846291993077248,0.00616942812809035,1.28216975099403,"X65","secretor",0.199783104910867,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X66)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X66","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X73)",-0.00779333452235157,0.0852827906629652,-0.0913822643673865,0.00419890998020448,-1.85603753333432,"X73","secretor",0.0634482083843038,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X74)",-0.00779333452235157,0.0852827906629652,-0.0913822643673865,0.00419890998020448,-1.85603753333432,"X74","secretor",0.0634482083843038,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X75)",-0.009939674036777,0.0926673000151798,-0.107261936358875,0.00607562410846669,-1.63599226339983,"X75","secretor",0.10184120659142,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X76)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X76","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X79)",-0.00227262869297703,0.0754400802334328,-0.030124950635589,0.00297977994531477,-0.762683397661757,"X79","secretor",0.445652234227592,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X80)",-0.0139859617721299,0.0935930123793879,-0.149433824348302,0.0049223255395162,-2.84133214267346,"X80","secretor",0.00449254954009616,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X81)",-0.00139583092686018,0.0874874971470313,-0.0159546332033519,0.00308611866198858,-0.452293343108447,"X81","secretor",0.651057670954889,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X85)",-0.00963871359580955,0.0964287718093068,-0.0999568221699498,0.00520650744036403,-1.85128201701669,"X85","secretor",0.0641289917986796,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X88)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X88","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X97)",-0.00779333452235157,0.0852827906629652,-0.0913822643673865,0.00419890998020448,-1.85603753333432,"X97","secretor",0.0634482083843038,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X98)",-0.00779333452235157,0.0852827906629652,-0.0913822643673865,0.00419890998020448,-1.85603753333432,"X98","secretor",0.0634482083843038,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X99)",-0.00779333452235157,0.0852827906629652,-0.0913822643673865,0.00419890998020448,-1.85603753333432,"X99","secretor",0.0634482083843038,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X100)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X100","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X101)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X101","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X102)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X102","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X103)",-0.00227262869297703,0.0754400802334328,-0.030124950635589,0.00297977994531477,-0.762683397661757,"X103","secretor",0.445652234227592,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X104)",-0.00139583092686018,0.0874874971470313,-0.0159546332033519,0.00308611866198858,-0.452293343108447,"X104","secretor",0.651057670954889,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X108)",-0.00139583092686018,0.0874874971470313,-0.0159546332033519,0.00308611866198858,-0.452293343108447,"X108","secretor",0.651057670954889,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X109)",-0.00139583092686018,0.0874874971470313,-0.0159546332033519,0.00308611866198858,-0.452293343108447,"X109","secretor",0.651057670954889,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X110)",-0.00963871359580955,0.0964287718093068,-0.0999568221699498,0.00520650744036403,-1.85128201701669,"X110","secretor",0.0641289917986796,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X112)",-0.0155962377631134,0.105537676840239,-0.147778861825078,0.00835734425755635,-1.86617151124437,"X112","secretor",0.0620173735194926,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X113)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X113","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X116)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X116","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X117)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X117","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X121)",-0.00779333452235157,0.0852827906629652,-0.0913822643673865,0.00419890998020448,-1.85603753333432,"X121","secretor",0.0634482083843038,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X122)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X122","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X123)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X123","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X124)",-0.00851327862134213,0.0870759738030137,-0.0977683998183145,0.00480822402892812,-1.77056613213589,"X124","secretor",0.0766328780681431,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X126)",-0.00139583092686018,0.0874874971470313,-0.0159546332033519,0.00308611866198858,-0.452293343108447,"X126","secretor",0.651057670954889,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X127)",-0.00139583092686018,0.0874874971470313,-0.0159546332033519,0.00308611866198858,-0.452293343108447,"X127","secretor",0.651057670954889,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X128)",-0.00139583092686018,0.0874874971470313,-0.0159546332033519,0.00308611866198858,-0.452293343108447,"X128","secretor",0.651057670954889,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X130)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X130","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X131)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X131","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X135)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X135","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X136)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X136","secretor",0.0533927497299188,"motif_abundance_dropped"
"motif_abundance_dropped.scale(X140)",-0.00555655961972239,0.0835170945212154,-0.0665320034368639,0.00287646695900896,-1.93173073040853,"X140","secretor",0.0533927497299188,"motif_abundance_dropped"
